"sp_worms","name_worms","mayo_campgn","fisheyes_campgn","esthe_mayo"
"Aracana_aurita","Aracana_aurita_J_1",0,0,NA
"Aracana_aurita","Aracana_aurita_F_2",0,0,NA
"Aracana_aurita","Aracana_aurita_M_2",0,0,NA
"Aracana_ornata","Aracana_ornata_M_1",0,0,NA
"Aracana_ornata","Aracana_ornata_F_1",0,0,NA
"Archamia_bleekeri","Archamia_bleekeri_A_1",0,0,NA
"Arcos_poecilophthalmos","Arcos_poecilophthalmos_A_1",0,0,NA
"Arenigobius_frenatus","Arenigobius_frenatus_A_2",0,0,NA
"Argyrosomus_hololepidotus","Argyrosomus_hololepidotus_A_2",0,0,NA
"Argyrosomus_hololepidotus","Argyrosomus_hololepidotus_A_1",0,0,NA
"Argyrosomus_japonicus","Argyrosomus_japonicus_A_1",0,0,NA
"Arothron_caeruleopunctatus","Arothron_caeruleopunctatus_A_1",0,0,NA
"Arothron_diadematus","Arothron_diadematus_A_2",0,0,NA
"Arothron_diadematus","Arothron_diadematus_A_1",0,0,NA
"Arothron_hispidus","Arothron_hispidus_A_1",0,0,NA
"Arothron_hispidus","Arothron_hispidus_A_2",0,0,NA
"Arothron_inconditus","Arothron_inconditus_A_2",0,0,NA
"Arothron_inconditus","Arothron_inconditus_A_3",0,0,NA
"Arothron_inconditus","Arothron_inconditus_A_1",0,0,NA
"Arothron_manilensis","Arothron_manilensis_A_3",0,0,NA
"Arothron_manilensis","Arothron_manilensis_A_1",0,0,NA
"Arothron_manilensis","Arothron_manilensis_A_2",0,0,NA
"Arothron_mappa","Arothron_mappa_A_2",0,0,NA
"Arothron_mappa","Arothron_mappa_A_1",0,1,NA
"Arothron_meleagris","Arothron_meleagris_A_3",0,0,NA
"Arothron_meleagris","Arothron_meleagris_A_4",0,0,NA
"Arothron_meleagris","Arothron_meleagris_yellow_15",1,0,1467.978903
"Arothron_meleagris","Arothron_meleagris_A_2",1,1,1688.14042
"Arothron_meleagris","Arothron_meleagris_A_1",0,0,NA
"Arothron_nigropunctatus","Arothron_nigropunctatus2_17",1,0,1305.013396
"Arothron_nigropunctatus","Arothron_nigropunctatus_A_2",0,0,NA
"Arothron_nigropunctatus","Arothron_nigropunctatus5_20",1,0,1372.885742
"Arothron_nigropunctatus","Arothron_nigropunctatus4_19",1,0,1243.353596
"Arothron_nigropunctatus","Arothron_nigropunctatus1_16",1,0,1443.157807
"Arothron_nigropunctatus","Arothron_nigropunctatus9_24",1,0,1231.305754
"Arothron_nigropunctatus","Arothron_nigropunctatus3_18",1,0,1433.405158
"Arothron_nigropunctatus","Arothron_nigropunctatus8_23",1,0,1385.285509
"Arothron_nigropunctatus","Arothron_nigropunctatus_A_1",0,0,NA
"Arothron_nigropunctatus","Arothron_nigropunctatus7_22",1,0,1478.848566
"Arothron_nigropunctatus","Arothron_nigropunctatus_A_9",0,0,NA
"Arothron_nigropunctatus","Arothron_nigropunctatus_A_6",0,0,NA
"Arothron_nigropunctatus","Arothron_nigropunctatus_A_3",0,0,NA
"Arothron_nigropunctatus","Arothron_nigropunctatus_A_5",0,0,NA
"Arothron_nigropunctatus","Arothron_nigropunctatus_A_7",0,0,NA
"Arothron_nigropunctatus","Arothron_nigropunctatus_A_4",0,0,NA
"Arothron_nigropunctatus","Arothron_nigropunctatus_A_8",0,0,NA
"Arothron_nigropunctatus","Arothron_nigropunctatus6_21",1,0,1431.618865
"Arothron_stellatus","Arothron_stellatus_J_2",0,0,NA
"Arothron_stellatus","Arothron_stellatus_A_1",1,1,1556.809611
"Arothron_stellatus","Arothron_stellatus_A_2",0,0,NA
"Arothron_stellatus","Arothron_stellatus_J_1",0,0,NA
"Arripis_georgianus","Arripis_georgianus_A_1",0,0,NA
"Arripis_trutta","Arripis_trutta_A_2",0,0,NA
"Arripis_truttacea","Arripis_truttacea_A_1",0,0,NA
"Arripis_xylabion","Arripis_xylabion_A_1",0,0,NA
"Artedius_harringtoni","Artedius_harringtoni_A_1",0,0,NA
"Aspasmogaster_tasmaniensis","Aspasmogaster_tasmaniensis_A_1",0,0,NA
"Aspidontus_dussumieri","Aspidontus_dussumieri_A_1",0,0,NA
"Aspidontus_taeniatus","Aspidontus_taeniatus_A_1",0,1,NA
"Aspidontus_taeniatus","Aspidontus_taeniatus_A_2",0,0,NA
"Assessor_flavissimus","Assessor_flavissimus_A_1",0,0,NA
"Assessor_macneilli","Assessor_macneilli_A_3",0,0,NA
"Assessor_macneilli","Assessor_macneilli_A_2",0,0,NA
"Assessor_macneilli","Assessor_macneilli_A_1",0,0,NA
"Assessor_randalli","Assessor_randalli_A_1",0,0,NA
"Assiculus_punctatus","Assiculus_punctatus_M_1",0,0,NA
"Assiculus_punctatus","Assiculus_punctatus_F_1",0,0,NA
"Asterropteryx_striata","Asterropteryx_striata_A_1",0,0,NA
"Atherina_hepsetus","Atherina_hepsetus_A_1",0,0,NA
"Atherina_presbyter","Atherina_presbyter_A_1",0,0,NA
"Atherinomorus_vaigiensis","Atherinomorus_vaigiensis_A_2",0,0,NA
"Atractoscion_aequidens","Atractoscion_aequidens_A_2",0,0,NA
"Atrosalarias_holomelas","Atrosalarias_holomelas_A_4",0,0,NA
"Atrosalarias_holomelas","Atrosalarias_holomelas_A_3",0,0,NA
"Atule_mate","Atule_mate_A_1",0,0,NA
"Atypichthys_latus","Atypichthys_latus_A_1",0,1,NA
"Atypichthys_strigatus","Atypichthys_strigatus_A_1",0,0,NA
"Aulacocephalus_temminckii","Aulacocephalus_temminckii_A_1",0,0,NA
"Aulorhynchus_flavidus","Aulorhynchus_flavidus_A_2",0,0,NA
"Austrolabrus_maculatus","Austrolabrus_maculatus_A_1",0,0,NA
"Austrolabrus_maculatus","Austrolabrus_maculatus_A_2",0,0,NA
"Axoclinus_cocoensis","Axoclinus_cocoensis_F_1",0,0,NA
"Axoclinus_cocoensis","Axoclinus_cocoensis_M_1",0,0,NA
"Axoclinus_lucillae","Axoclinus_lucillae_F_2",0,0,NA
"Axoclinus_lucillae","Axoclinus_lucillae_M_1",0,0,NA
"Axoclinus_multicinctus","Axoclinus_multicinctus_A_2",0,0,NA
"Axoclinus_multicinctus","Axoclinus_multicinctus_A_3",0,1,NA
"Axoclinus_multicinctus","Axoclinus_multicinctus_A_1",0,0,NA
"Axoclinus_rubinoffi","Axoclinus_rubinoffi_A_1",0,0,NA
"Azurina_eupalama","Azurina_eupalama_A_2",0,0,NA
"Azurina_eupalama","Azurina_eupalama_A_1",0,0,NA
"Balistapus_undulatus","Balistapus_undulatus_A_1",1,1,1712.548589
"Balistapus_undulatus","Balistapus_undulatus_A_2",0,0,NA
"Balistes_capriscus","Balistes_capriscus_A_1",0,1,NA
"Balistes_capriscus","Balistes_capriscus_A_3",0,0,NA
"Balistes_capriscus","Balistes_capriscus_A_2",0,0,NA
"Balistes_polylepis","Balistes_polylepis_A_4",0,0,NA
"Balistes_polylepis","Balistes_polylepis_A_1",0,0,NA
"Balistes_polylepis","Balistes_polylepis_A_3",0,0,NA
"Balistes_polylepis","Balistes_polylepis_A_2",0,0,NA
"Balistes_punctatus","Balistes_punctatus_A_1",0,0,NA
"Balistes_punctatus","Balistes_punctatus_A_3",0,0,NA
"Balistes_punctatus","Balistes_punctatus_A_2",0,1,NA
"Balistes_vetula","Balistes_vetula_A_1",0,0,NA
"Balistes_vetula","Balistes_vetula_A_2",0,0,NA
"Balistoides_conspicillum","Balistoides_conspicillum_A_1",0,0,NA
"Balistoides_viridescens","Balistoides_viridescens_A_3",0,0,NA
"Balistoides_viridescens","Balistoides_viridescens_A_1",1,1,1566.4731
"Balistoides_viridescens","Balistoides_viridescens_A_2",0,0,NA
"Bathygobius_krefftii","Bathygobius_krefftii_A_2",0,0,NA
"Bathygobius_lineatus","Bathygobius_lineatus_A_1",0,0,NA
"Bathystethus_cultratus","Bathystethus_cultratus_A_1",0,0,NA
"Batrachoides_boulengeri","Batrachoides_boulengeri_A_2",0,0,NA
"Batrachoides_boulengeri","Batrachoides_boulengeri_A_1",0,0,NA
"Belone_belone","Belone_belone_A_1",0,0,NA
"Belonoperca_chabanaudi","Belonoperca_chabanaudi_A_1",0,0,NA
"Belonoperca_chabanaudi","Belonoperca_chabanaudi_A_2",0,1,NA
"Blenniella_chrysospilos","Blenniella_chrysospilos_A_2",0,0,NA
"Blenniella_chrysospilos","Blenniella_chrysospilos_A_3",0,0,NA
"Bodianus_albotaeniatus","Bodianus_albotaeniatus_M_1",0,0,NA
"Bodianus_albotaeniatus","Bodianus_albotaeniatus_F_1",0,0,NA
"Bodianus_albotaeniatus","Bodianus_albotaeniatus_J_1",0,0,NA
"Bodianus_anthioides","Bodianus_anthioides_J_2",0,0,NA
"Bodianus_anthioides","Bodianus_anthioides_A_2",0,1,NA
"Bodianus_anthioides","Bodianus_anthioides_A_1",0,0,NA
"Bodianus_anthioides","Bodianus_anthioides_J_1",0,0,NA
"Bodianus_axillaris","Bodianus_axillaris_J_1",1,1,1614.912645
"Bodianus_axillaris","Bodianus_axillaris_A_4",0,0,NA
"Bodianus_axillaris","Bodianus_axillaris_A_2",0,1,NA
"Bodianus_axillaris","Bodianus_axillaris_178",1,0,1439.169314
"Bodianus_axillaris","Bodianus_axillaris_A_3",0,1,NA
"Bodianus_axillaris","Bodianus_axillaris_A_1",0,0,NA
"Bodianus_bilunulatus","Bodianus_bilunulatus_J_1",0,0,NA
"Bodianus_bilunulatus","Bodianus_bilunulatus_A_1",0,0,NA
"Bodianus_diana","Bodianus_diana_J_1",0,0,NA
"Bodianus_diana","Bodianus_diana_A_1",0,0,NA
"Bodianus_dictynna","Bodianus_dictynna_J_1",0,0,NA
"Bodianus_dictynna","Bodianus_dictynna_A_1",0,0,NA
"Bodianus_diplotaenia","Bodianus_diplotaenia_M_1",0,0,NA
"Bodianus_diplotaenia","Bodianus_diplotaenia_F_1",0,0,NA
"Bodianus_eclancheri","Bodianus_eclancheri_A_1",0,0,NA
"Bodianus_eclancheri","Bodianus_eclancheri_A_2",0,0,NA
"Bodianus_eclancheri","Bodianus_eclancheri_J_1",0,0,NA
"Bodianus_frenchii","Bodianus_frenchii_A_1",0,0,NA
"Bodianus_frenchii","Bodianus_frenchii_J_1",0,0,NA
"Bodianus_loxozonus","Bodianus_loxozonus_A_1",0,0,NA
"Bodianus_loxozonus","Bodianus_loxozonus_A_2",0,0,NA
"Bodianus_mesothorax","Bodianus_mesothorax_J_2",0,0,NA
"Bodianus_mesothorax","Bodianus_mesothorax_A_1",0,1,NA
"Bodianus_mesothorax","Bodianus_mesothorax_A_2",0,0,NA
"Bodianus_mesothorax","Bodianus_mesothorax_J_1",0,0,NA
"Bodianus_perditio","Bodianus_perditio_A_1",0,0,NA
"Bodianus_rufus","Bodianus_rufus_A_1",0,0,NA
"Bodianus_scrofa","Bodianus_scrofa_A_2",0,0,NA
"Bodianus_scrofa","Bodianus_scrofa_A_1",0,0,NA
"Bodianus_unimaculatus","Bodianus_unimaculatus_F_1",0,0,NA
"Bodianus_unimaculatus","Bodianus_unimaculatus_M_1",0,0,NA
"Bolbometopon_muricatum","Bolbometopon_muricatum_A_1",0,1,NA
"Bolbometopon_muricatum","Bolbometopon_muricatum_A_2",0,0,NA
"Boops_boops","Boops_boops_A_2",0,0,NA
"Boopsoidea_inornata","Boopsoidea_inornata_A_1",0,0,NA
"Boreogadus_saida","Boreogadus_saida_J_1",0,0,NA
"Boreogadus_saida","Boreogadus_saida_A_1",0,0,NA
"Bothragonus_occidentalis","Bothragonus_occidentalis_A_1",0,0,NA
"Bovichtus_angustifrons","Bovichtus_angustifrons_A_1",0,0,NA
"Bovichtus_argentinus","Bovichtus_argentinus_A_2",0,0,NA
"Brachaluteres_jacksonianus","Brachaluteres_jacksonianus_A_3",0,0,NA
"Brachaluteres_jacksonianus","Brachaluteres_jacksonianus_J_1",0,0,NA
"Brachaluteres_jacksonianus","Brachaluteres_jacksonianus_A_2",0,0,NA
"Brachionichthys_hirsutus","Brachionichthys_hirsutus_A_2",0,0,NA
"Brachionichthys_hirsutus","Brachionichthys_hirsutus_A_1",0,0,NA
"Brachyistius_frenatus","Brachyistius_frenatus_A_1",0,0,NA
"Bryaninops_amplus","Bryaninops_amplus_A_1",0,0,NA
"Bryaninops_erythrops","Bryaninops_erythrops_J_1",0,0,NA
"Bryaninops_erythrops","Bryaninops_erythrops_A_1",0,0,NA
"Bryaninops_natans","Bryaninops_natans_A_2",0,0,NA
"Bryaninops_nexus","Bryaninops_nexus_A_2",0,0,NA
"Bryaninops_yongei","Bryaninops_yongei_A_1",0,0,NA
"Bryaninops_yongei","Bryaninops_yongei_A_4",0,0,NA
"Bryaninops_yongei","Bryaninops_yongei_A_5",0,0,NA
"Caesio_caerulaurea","Caesio_caerulaurea_A_1",0,0,NA
"Caesio_cuning","Caesio_cuning_A_2",0,0,NA
"Caesio_cuning","Caesio_cuning_A_1",0,0,NA
"Caesio_lunaris","Caesio_lunaris_A_3",0,0,NA
"Caesio_lunaris","Caesio_lunaris_29",1,0,1284.752874
"Caesio_lunaris","Caesio_lunaris_A_2",0,0,NA
"Caesio_lunaris","Caesio_lunaris_A_1",0,0,NA
"Caesio_striata","Caesio_striata_A_1",0,0,NA
"Caesio_suevica","Caesio_suevica_160",1,0,1446.284834
"Caesio_suevica","Caesio_suevica_A_1",0,0,NA
"Caesio_teres","Caesio_teres_A_1",0,0,NA
"Caesio_teres","Caesio_teres_A_3",0,0,NA
"Caesio_teres","Caesio_teres_A_2",0,0,NA
"Caesio_varilineata","Caesio_varilineata_A_1",0,0,NA
"Caesio_xanthonota","Caesio_xanthonota_162",1,0,1437.193658
"Caesio_xanthonota","Caesio_xanthonota_A_1",0,0,NA
"Caesioperca_lepidoptera","Caesioperca_lepidoptera_A_3",0,0,NA
"Caesioperca_rasor","Caesioperca_rasor_M_3",0,0,NA
"Caesioperca_rasor","Caesioperca_rasor_J_1",0,0,NA
"Caesioperca_rasor","Caesioperca_rasor_F_1",0,0,NA
"Caesioscorpis_theagenes","Caesioscorpis_theagenes_A_1",0,0,NA
"Caffrogobius_nudiceps","Caffrogobius_nudiceps_A_1",0,0,NA
"Calamus_bajonado","Calamus_bajonado_A_3",0,0,NA
"Calamus_bajonado","Calamus_bajonado_A_2",0,1,NA
"Calamus_bajonado","Calamus_bajonado_A_1",0,0,NA
"Calamus_brachysomus","Calamus_brachysomus_A_1",0,1,NA
"Calamus_calamus","Calamus_calamus_J_1",0,0,NA
"Calamus_calamus","Calamus_calamus_A_2",0,0,NA
"Calamus_calamus","Calamus_calamus_A_1",0,0,NA
"Calamus_pennatula","Calamus_pennatula_A_2",0,0,NA
"Calamus_pennatula","Calamus_pennatula_A_1",0,0,NA
"Calamus_taurinus","Calamus_taurinus_A_2",0,0,NA
"Calamus_taurinus","Calamus_taurinus_A_1",0,0,NA
"Callanthias_australis","Callanthias_australis_F_1",0,0,NA
"Callanthias_australis","Callanthias_australis_M_1",0,0,NA
"Callanthias_australis","Callanthias_australis_J_1",0,0,NA
"Calliclinus_geniguttatus","Calliclinus_geniguttatus_A_4",0,0,NA
"Calliclinus_geniguttatus","Calliclinus_geniguttatus_A_3",0,0,NA
"Callionymus_comptus","Callionymus_comptus_A_1",0,0,NA
"Callionymus_lyra","Callionymus_lyra_A_3",0,0,NA
"Calloplesiops_altivelis","Calloplesiops_altivelis_A_1",0,0,NA
"Calloplesiops_altivelis","Calloplesiops_altivelis_A_2",0,0,NA
"Calloplesiops_altivelis","Calloplesiops_altivelis_J_1",0,0,NA
"Calotomus_carolinus","Calotomus_carolinus_F_1",0,0,NA
"Calotomus_carolinus","Calotomus_carolinus_M_1",0,0,NA
"Calotomus_japonicus","Calotomus_japonicus_F_1",0,0,NA
"Calotomus_japonicus","Calotomus_japonicus_M_1",0,0,NA
"Calotomus_spinidens","Calotomus_spinidens_F_2",0,0,NA
"Calotomus_spinidens","Calotomus_spinidens_F_1",0,0,NA
"Calotomus_spinidens","Calotomus_spinidens_M_1",0,0,NA
"Calotomus_viridescens","Calotomus_viridescens_M_1",0,0,NA
"Calotomus_viridescens","Calotomus_viridescens_A_2",0,0,NA
"Calotomus_viridescens","Calotomus_viridescens_A_1",0,0,NA
"Cantherhines_dumerilii","Cantherhines_dumerilii_A_1",0,0,NA
"Cantherhines_dumerilii","Cantherhines_dumerilii_J_1",0,1,NA
"Cantherhines_fronticinctus","Cantherhines_fronticinctus_A_1",0,0,NA
"Cantherhines_longicaudus","Cantherhines_longicaudus_J_1",0,0,NA
"Cantherhines_longicaudus","Cantherhines_longicaudus_A_1",0,0,NA
"Cantherhines_macrocerus","Cantherhines_macrocerus_A_1",0,0,NA
"Cantherhines_macrocerus","Cantherhines_macrocerus_A_2",0,0,NA
"Cantherhines_pardalis","Cantherhines_pardalis_A_2",0,0,NA
"Cantherhines_pardalis","Cantherhines_pardalis_A_1",0,0,NA
"Cantherhines_pardalis","Cantherhines_pardalis_A_3",0,0,NA
"Cantherhines_pullus","Cantherhines_pullus_A_1",0,0,NA
"Cantherhines_pullus","Cantherhines_pullus_A_2",0,0,NA
"Cantherhines_sandwichiensis","Cantherhines_sandwichiensis_A_1",0,0,NA
"Cantherhines_sandwichiensis","Cantherhines_sandwichiensis_A_3",0,0,NA
"Cantherhines_sandwichiensis","Cantherhines_sandwichiensis_A_2",0,0,NA
"Cantheschenia_grandisquamis","Cantheschenia_grandisquamis_A_3",0,0,NA
"Canthidermis_maculata","Canthidermis_maculata_A_1",0,1,NA
"Canthidermis_sufflamen","Canthidermis_sufflamen_A_2",0,0,NA
"Canthidermis_sufflamen","Canthidermis_sufflamen_A_1",0,0,NA
"Canthigaster_amboinensis","Canthigaster_amboinensis_A_2",0,0,NA
"Canthigaster_amboinensis","Canthigaster_amboinensis_A_1",0,0,NA
"Canthigaster_axiologus","Canthigaster_axiologus_A_1",0,0,NA
"Canthigaster_bennetti","Canthigaster_bennetti_A_3",0,0,NA
"Canthigaster_bennetti","Canthigaster_bennetti_A_1",0,0,NA
"Canthigaster_bennetti","Canthigaster_bennetti_A_2",0,0,NA
"Canthigaster_callisterna","Canthigaster_callisterna_A_1",0,0,NA
"Canthigaster_callisterna","Canthigaster_callisterna_A_2",0,0,NA
"Canthigaster_capistrata","Canthigaster_capistrata_A_1",0,0,NA
"Canthigaster_capistrata","Canthigaster_capistrata_A_3",0,0,NA
"Canthigaster_coronata","Canthigaster_coronata_A_1",0,0,NA
"Canthigaster_cyanetron","Canthigaster_cyanetron_A_1",0,0,NA
"Canthigaster_cyanetron","Canthigaster_cyanetron_A_2",0,0,NA
"Canthigaster_epilampra","Canthigaster_epilampra_A_2",0,0,NA
"Canthigaster_figueiredoi","Canthigaster_figueiredoi_A_1",0,1,NA
"Canthigaster_figueiredoi","Canthigaster_figueiredoi_A_2",0,0,NA
"Canthigaster_jactator","Canthigaster_jactator_A_1",0,0,NA
"Canthigaster_janthinoptera","Canthigaster_janthinoptera_A_2",0,0,NA
"Canthigaster_janthinoptera","Canthigaster_janthinoptera_A_3",0,0,NA
"Canthigaster_janthinoptera","Canthigaster_janthinoptera_A_1",0,0,NA
"Canthigaster_marquesensis","Canthigaster_marquesensis_A_1",0,0,NA
"Canthigaster_papua","Canthigaster_papua_A_1",0,0,NA
"Canthigaster_punctatissima","Canthigaster_punctatissima_A_2",0,0,NA
"Canthigaster_punctatissima","Canthigaster_punctatissima_A_1",0,0,NA
"Canthigaster_rapaensis","Canthigaster_rapaensis_A_1",0,0,NA
"Canthigaster_rivulata","Canthigaster_rivulata_A_1",0,0,NA
"Canthigaster_rivulata","Canthigaster_rivulata_A_2",0,0,NA
"Canthigaster_rostrata","Canthigaster_rostrata_A_2",0,0,NA
"Canthigaster_rostrata","Canthigaster_rostrata_A_1",0,0,NA
"Canthigaster_sanctaehelenae","Canthigaster_sanctaehelenae_A_1",0,0,NA
"Canthigaster_sanctaehelenae","Canthigaster_sanctaehelenae_A_2",0,0,NA
"Canthigaster_smithae","Canthigaster_smithae_A_1",0,0,NA
"Canthigaster_valentini","Canthigaster_valentini_A_1",0,0,NA
"Caprodon_longimanus","Caprodon_longimanus_M_1",0,0,NA
"Caprodon_longimanus","Caprodon_longimanus_F_1",0,0,NA
"Caprodon_longimanus","Caprodon_longimanus_J_1",0,0,NA
"Caracanthus_maculatus","Caracanthus_maculatus_A_1",0,0,NA
"Caracanthus_typicus","Caracanthus_typicus_A_1",0,0,NA
"Caracanthus_unipinna","Caracanthus_unipinna_A_1",0,0,NA
"Carangoides_bajad","Carangoides_bajad_A_1",0,0,NA
"Carangoides_bajad","Carangoides_bajad_A_2",0,0,NA
"Carangoides_bartholomaei","Carangoides_bartholomaei_A_1",0,0,NA
"Carangoides_chrysophrys","Carangoides_chrysophrys_A_1",0,0,NA
"Carangoides_chrysophrys","Carangoides_chrysophrys_A_2",0,0,NA
"Carangoides_ferdau","Carangoides_ferdau_A_1",0,0,NA
"Carangoides_ferdau","Carangoides_ferdau_A_2",0,0,NA
"Carangoides_fulvoguttatus","Carangoides_fulvoguttatus_A_1",0,0,NA
"Carangoides_fulvoguttatus","Carangoides_fulvoguttatus_A_3",0,0,NA
"Carangoides_fulvoguttatus","Carangoides_fulvoguttatus_A_2",0,1,NA
"Carangoides_gymnostethus","Carangoides_gymnostethus_A_1",0,0,NA
"Carangoides_gymnostethus","Carangoides_gymnostethus_A_3",0,0,NA
"Carangoides_gymnostethus","Carangoides_gymnostethus_A_2",0,0,NA
"Carangoides_orthogrammus","Carangoides_orthogrammus_A_1",0,0,NA
"Carangoides_plagiotaenia","Carangoides_plagiotaenia_A_1",0,0,NA
"Carangoides_plagiotaenia","Carangoides_plagiotaenia_A_2",0,0,NA
"Caranx_caballus","Caranx_caballus_A_1",0,0,NA
"Caranx_caninus","Caranx_caninus_A_2",0,0,NA
"Caranx_crysos","Caranx_crysos_A_2",0,0,NA
"Caranx_crysos","Caranx_crysos_A_1",0,0,NA
"Caranx_ignobilis","Caranx_ignobilis_A_1",0,0,NA
"Caranx_ignobilis","Caranx_ignobilis_A_2",0,0,NA
"Caranx_lugubris","Caranx_lugubris_A_1",0,0,NA
"Caranx_lugubris","Caranx_lugubris_A_2",0,0,NA
"Caranx_melampygus","Caranx_melampygus_A_1",0,0,NA
"Caranx_melampygus","Caranx_melampygus_30",1,0,1373.527607
"Caranx_melampygus","Caranx_melampygus_A_2",0,0,NA
"Caranx_papuensis","Caranx_papuensis_A_1",0,0,NA
"Caranx_sexfasciatus","Caranx_sexfasciatus_A_2",0,0,NA
"Caranx_sexfasciatus","Caranx_sexfasciatus_J_2",0,0,NA
"Caranx_sexfasciatus","Caranx_sexfasciatus_A_1",0,0,NA
"Caranx_sexfasciatus","Caranx_sexfasciatus_J_1",0,0,NA
"Caulolatilus_princeps","Caulolatilus_princeps_A_2",0,0,NA
"Centroberyx_affinis","Centroberyx_affinis_A_2",0,0,NA
"Centroberyx_gerrardi","Centroberyx_gerrardi_A_2",0,0,NA
"Centroberyx_lineatus","Centroberyx_lineatus_A_1",0,0,NA
"Centroberyx_lineatus","Centroberyx_lineatus_A_2",0,0,NA
"Centrogenys_vaigiensis","Centrogenys_vaigiensis_A_1",0,0,NA
"Centrolabrus_exoletus","Centrolabrus_exoletus_J_1",0,0,NA
"Centrolabrus_exoletus","Centrolabrus_exoletus_A_1",0,0,NA
"Centrolabrus_melanocercus","Centrolabrus_melanocercus_M_1",0,0,NA
"Centrolabrus_melanocercus","Centrolabrus_melanocercus_A_1",0,0,NA
"Centropogon_australis","Centropogon_australis_A_3",0,0,NA
"Centropyge_acanthops","Centropyge_acanthops_A_2",0,0,NA
"Centropyge_argi","Centropyge_argi_A_1",0,0,NA
"Centropyge_bicolor","Centropyge_bicolor_A_1",0,0,NA
"Centropyge_bispinosa","Centropyge_bispinosa_A_1",0,0,NA
"Centropyge_eibli","Centropyge_eibli_A_1",0,0,NA
"Centropyge_ferrugata","Centropyge_ferrugata_A_1",0,0,NA
"Centropyge_fisheri","Centropyge_fisheri_A_2",0,0,NA
"Centropyge_fisheri","Centropyge_fisheri_A_1",0,0,NA
"Centropyge_flavissima","Centropyge_flavissima_J_1",0,0,NA
"Centropyge_flavissima","Centropyge_flavissima_A_1",0,1,NA
"Centropyge_heraldi","Centropyge_heraldi_A_1",0,0,NA
"Centropyge_hotumatua","Centropyge_hotumatua_A_1",0,0,NA
"Centropyge_hotumatua","Centropyge_hotumatua_A_2",0,0,NA
"Centropyge_joculator","Centropyge_joculator_A_1",0,0,NA
"Centropyge_loriculus","Centropyge_loriculus_A_1",0,0,NA
"Centropyge_multispinis","Centropyge_multispinis_A_2",0,0,NA
"Centropyge_multispinis","Centropyge_multispinis_A_1",0,0,NA
"Centropyge_multispinis","Centropyge_multispinis_31",1,0,1356.901108
"Centropyge_nox","Centropyge_nox_A_2",0,1,NA
"Centropyge_nox","Centropyge_nox_A_1",0,0,NA
"Centropyge_tibicen","Centropyge_tibicen_A_2",0,0,NA
"Centropyge_tibicen","Centropyge_tibicen_A_1",0,1,NA
"Cephalopholis_argus","Cephalopholis_argus_A_3",1,1,1543.276235
"Cephalopholis_argus","Cephalopholis_argus_A_2",0,0,NA
"Cephalopholis_argus","Cephalopholis_argus_J_1",0,0,NA
"Cephalopholis_argus","Cephalopholis_argus_A_1",0,0,NA
"Cephalopholis_boenak","Cephalopholis_boenak_A_1",0,0,NA
"Cephalopholis_boenak","Cephalopholis_boenak_A_2",0,0,NA
"Cephalopholis_boenak","Cephalopholis_boenak_J_1",0,0,NA
"Cephalopholis_cruentata","Cephalopholis_cruentata_A_1",0,1,NA
"Cephalopholis_cyanostigma","Cephalopholis_cyanostigma_A_1",0,0,NA
"Cephalopholis_formosa","Cephalopholis_formosa_A_1",0,0,NA
"Cephalopholis_fulva","Cephalopholis_fulva_A_3",0,0,NA
"Cephalopholis_fulva","Cephalopholis_fulva_A_2",0,0,NA
"Cephalopholis_fulva","Cephalopholis_fulva_A_1",0,0,NA
"Cephalopholis_fulva","Cephalopholis_fulva_A_4",0,0,NA
"Cephalopholis_hemistiktos","Cephalopholis_hemistiktos_A_1",0,0,NA
"Cephalopholis_leopardus","Cephalopholis_leopardus_A_1",0,0,NA
"Cephalopholis_leopardus","Cephalopholis_leopardus_A_2",0,0,NA
"Cephalopholis_microprion","Cephalopholis_microprion_A_1",0,0,NA
"Cephalopholis_microprion","Cephalopholis_microprion_J_1",0,0,NA
"Cephalopholis_microprion","Cephalopholis_microprion_A_2",0,0,NA
"Cephalopholis_miniata","Cephalopholis_miniata_A_1",0,0,NA
"Cephalopholis_miniata","Cephalopholis_miniata_J_1",0,0,NA
"Cephalopholis_panamensis","Cephalopholis_panamensis_A_1",0,0,NA
"Cephalopholis_panamensis","Cephalopholis_panamensis_J_1",0,0,NA
"Cephalopholis_panamensis","Cephalopholis_panamensis_A_2",0,0,NA
"Cephalopholis_sexmaculata","Cephalopholis_sexmaculata_A_1",0,0,NA
"Cephalopholis_sonnerati","Cephalopholis_sonnerati_A_1",0,1,NA
"Cephalopholis_sonnerati","Cephalopholis_sonnerati_J_1",0,1,NA
"Cephalopholis_spiloparaea","Cephalopholis_spiloparaea_A_1",0,1,NA
"Cephalopholis_urodeta","Cephalopholis_urodeta_A_1",0,0,NA
"Cephalopholis_urodeta","Cephalopholis_urodeta_J_1",0,0,NA
"Cetoscarus_bicolor","Cetoscarus_bicolor_F_1",0,0,NA
"Cetoscarus_bicolor","Cetoscarus_bicolor_M_1",0,0,NA
"Cetoscarus_bicolor","Cetoscarus_bicolor_J_1",0,0,NA
"Chaenopsis_schmitti","Chaenopsis_schmitti_A_1",0,0,NA
"Chaetodermis_penicilligerus","Chaetodermis_penicilligerus_A_1",0,0,NA
"Chaetodipterus_faber","Chaetodipterus_faber_A_1",0,0,NA
