acc_sci_name;kingdom;phylum;class;order;family;genus;species;rls;iucn;included
Sphoeroides_annulatus;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Tetraodontidae;Sphoeroides;Sphoeroides annulatus;1;0;1
Sphoeroides_lobatus;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Tetraodontidae;Sphoeroides;Sphoeroides lobatus;1;0;1
Sphoeroides_marmoratus;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Tetraodontidae;Sphoeroides;Sphoeroides marmoratus;1;0;1
Sphoeroides_spengleri;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Tetraodontidae;Sphoeroides;Sphoeroides spengleri;1;0;1
Sphyraena_barracuda;Animalia;Chordata;Actinopterygii;Perciformes;Sphyraenidae;Sphyraena;Sphyraena barracuda;1;0;1
Sphyraena_ensis;Animalia;Chordata;Actinopterygii;Perciformes;Sphyraenidae;Sphyraena;Sphyraena ensis;1;0;1
Sphyraena_flavicauda;Animalia;Chordata;Actinopterygii;Perciformes;Sphyraenidae;Sphyraena;Sphyraena flavicauda;1;0;1
Sphyraena_forsteri;Animalia;Chordata;Actinopterygii;Perciformes;Sphyraenidae;Sphyraena;Sphyraena forsteri;0;0;0
Sphyraena_helleri;Animalia;Chordata;Actinopterygii;Perciformes;Sphyraenidae;Sphyraena;Sphyraena helleri;1;0;1
Sphyraena_idiastes;Animalia;Chordata;Actinopterygii;Perciformes;Sphyraenidae;Sphyraena;Sphyraena idiastes;1;0;1
Sphyraena_jello;Animalia;Chordata;Actinopterygii;Perciformes;Sphyraenidae;Sphyraena;Sphyraena jello;1;0;1
Sphyraena_novaehollandiae;Animalia;Chordata;Actinopterygii;Perciformes;Sphyraenidae;Sphyraena;Sphyraena novaehollandiae;1;0;1
Sphyraena_obtusata;Animalia;Chordata;Actinopterygii;Perciformes;Sphyraenidae;Sphyraena;Sphyraena obtusata;1;0;1
Sphyraena_picudilla;Animalia;Chordata;Actinopterygii;Perciformes;Sphyraenidae;Sphyraena;Sphyraena picudilla;0;0;0
Sphyraena_pinguis;Animalia;Chordata;Actinopterygii;Perciformes;Sphyraenidae;Sphyraena;Sphyraena pinguis;0;0;0
Sphyraena_putnamae;Animalia;Chordata;Actinopterygii;Perciformes;Sphyraenidae;Sphyraena;Sphyraena putnamae;1;0;1
Sphyraena_qenie;Animalia;Chordata;Actinopterygii;Perciformes;Sphyraenidae;Sphyraena;Sphyraena qenie;1;0;1
Sphyraena_viridensis;Animalia;Chordata;Actinopterygii;Perciformes;Sphyraenidae;Sphyraena;Sphyraena viridensis;1;0;1
Sphyrna_lewini;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Sphyrnidae;Sphyrna;Sphyrna lewini;1;1;0
Spicara_maena;Animalia;Chordata;Actinopterygii;Perciformes;Centracanthidae;Spicara;Spicara maena;1;0;1
Spiniraja_whitleyi;Animalia;Chordata;Elasmobranchii;Rajiformes;Rajidae;Spiniraja;Spiniraja whitleyi;1;0;0
Spondyliosoma_cantharus;Animalia;Chordata;Actinopterygii;Perciformes;Sparidae;Spondyliosoma;Spondyliosoma cantharus;1;0;1
Spondyliosoma_emarginatum;Animalia;Chordata;Actinopterygii;Perciformes;Sparidae;Spondyliosoma;Spondyliosoma emarginatum;1;0;1
Spratelloides_gracilis;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Spratelloides;Spratelloides gracilis;1;0;1
Spratelloides_robustus;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Spratelloides;Spratelloides robustus;1;0;1
Springeratus_polyporatus;Animalia;Chordata;Actinopterygii;Perciformes;Clinidae;Springeratus;Springeratus polyporatus;0;1;1
Squamicreedia_obtusa;Animalia;Chordata;Actinopterygii;Perciformes;Percophidae;Squamicreedia;Squamicreedia obtusa;1;0;1
Squatina_guggenheim;Animalia;Chordata;Elasmobranchii;Squatiniformes;Squatinidae;Squatina;Squatina guggenheim;0;1;0
Squatina_occulta;Animalia;Chordata;Elasmobranchii;Squatiniformes;Squatinidae;Squatina;Squatina occulta;0;1;0
Stanulus_talboti;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Stanulus;Stanulus talboti;1;0;1
Starksia_galapagensis;Animalia;Chordata;Actinopterygii;Perciformes;Labrisomidae;Starksia;Starksia galapagensis;0;1;1
Stegastes_acapulcoensis;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes acapulcoensis;1;0;1
Stegastes_adustus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes adustus;1;0;1
Stegastes_albifasciatus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes albifasciatus;1;0;1
Stegastes_altus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes altus;1;0;1
Stegastes_apicalis;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes apicalis;1;0;1
Stegastes_arcifrons;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes arcifrons;1;0;1
Stegastes_aureus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes aureus;1;0;1
Stegastes_beebei;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes beebei;1;1;1
Stegastes_diencaeus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes diencaeus;1;0;1
Stegastes_emeryi;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes emeryi;1;0;1
Stegastes_fasciolatus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes fasciolatus;1;0;1
Stegastes_flavilatus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes flavilatus;1;0;1
Stegastes_fuscus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes fuscus;1;0;1
Stegastes_gascoynei;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes gascoynei;1;0;1
Stegastes_insularis;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes insularis;1;0;1
Stegastes_leucorus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes leucorus;1;1;1
Stegastes_leucostictus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes leucostictus;1;0;1
Stegastes_limbatus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes limbatus;0;0;0
Stegastes_lividus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes lividus;0;0;0
Stegastes_nigricans;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes nigricans;1;0;1
Stegastes_obreptus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes obreptus;1;0;1
Stegastes_partitus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes partitus;1;0;1
Stegastes_pictus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes pictus;1;0;1
Stegastes_planifrons;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes planifrons;1;0;1
Stegastes_punctatus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes punctatus;1;0;1
Stegastes_rectifraenum;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes rectifraenum;1;0;1
Stegastes_redemptus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes redemptus;0;1;1
Stegastes_variabilis;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Stegastes;Stegastes variabilis;1;0;1
Stegostoma_fasciatum;Animalia;Chordata;Elasmobranchii;Orectolobiformes;Stegostomatidae;Stegostoma;Stegostoma fasciatum;0;1;0
Stephanolepis_cirrhifer;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Monacanthidae;Stephanolepis;Stephanolepis cirrhifer;1;0;1
Stephanolepis_hispidus;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Monacanthidae;Stephanolepis;Stephanolepis hispidus;1;0;1
Stereolepis_gigas;Animalia;Chordata;Actinopterygii;Perciformes;Polyprionidae;Stereolepis;Stereolepis gigas;0;1;1
Stethojulis_albovittata;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Stethojulis;Stethojulis albovittata;1;0;1
Stethojulis_balteata;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Stethojulis;Stethojulis balteata;1;0;1
Stethojulis_bandanensis;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Stethojulis;Stethojulis bandanensis;1;0;1
Stethojulis_interrupta;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Stethojulis;Stethojulis interrupta;1;0;1
Stethojulis_marquesensis;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Stethojulis;Stethojulis marquesensis;1;0;1
Stethojulis_notialis;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Stethojulis;Stethojulis notialis;0;0;0
Stethojulis_strigiventer;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Stethojulis;Stethojulis strigiventer;1;0;1
Stethojulis_terina;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Stethojulis;Stethojulis terina;1;0;1
Stethojulis_trilineata;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Stethojulis;Stethojulis trilineata;1;0;1
Stichaeus_punctatus_punctatus;Animalia;Chordata;Actinopterygii;Perciformes;Stichaeidae;Stichaeus;Stichaeus punctatus;1;0;1
Stigmatopora_macropterygia;Animalia;Chordata;Actinopterygii;Syngnathiformes;Syngnathidae;Stigmatopora;Stigmatopora macropterygia;1;0;0
Strongylura_leiura;Animalia;Chordata;Actinopterygii;Beloniformes;Belonidae;Strongylura;Strongylura leiura;0;0;0
Stygnobrotula_latebricola;Animalia;Chordata;Actinopterygii;Ophidiiformes;Bythitidae;Stygnobrotula;Stygnobrotula latebricola;1;0;1
Suezichthys_arquatus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Suezichthys;Suezichthys arquatus;1;0;1
Suezichthys_aylingi;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Suezichthys;Suezichthys aylingi;1;0;1
Suezichthys_cyanolaemus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Suezichthys;Suezichthys cyanolaemus;1;0;1
Suezichthys_devisi;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Suezichthys;Suezichthys devisi;1;0;1
Suezichthys_gracilis;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Suezichthys;Suezichthys gracilis;0;0;0
Sufflamen_albicaudatum;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Balistidae;Sufflamen;Sufflamen albicaudatum;1;0;1
Sufflamen_bursa;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Balistidae;Sufflamen;Sufflamen bursa;1;0;1
Sufflamen_chrysopterum;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Balistidae;Sufflamen;Sufflamen chrysopterum;1;0;1
Sufflamen_fraenatum;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Balistidae;Sufflamen;Sufflamen fraenatum;1;0;1
Sufflamen_verres;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Balistidae;Sufflamen;Sufflamen verres;1;0;1
Sutorectus_tentaculatus;Animalia;Chordata;Elasmobranchii;Orectolobiformes;Orectolobidae;Sutorectus;Sutorectus tentaculatus;1;0;0
Symphodus_cinereus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Symphodus;Symphodus cinereus;1;0;1
Symphodus_doderleini;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Symphodus;Symphodus doderleini;1;0;1
Symphodus_mediterraneus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Symphodus;Symphodus mediterraneus;1;0;1
Symphodus_melops;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Symphodus;Symphodus melops;1;0;1
Symphodus_ocellatus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Symphodus;Symphodus ocellatus;1;0;1
Symphodus_roissali;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Symphodus;Symphodus roissali;1;0;1
Symphodus_rostratus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Symphodus;Symphodus rostratus;1;0;1
Symphodus_tinca;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Symphodus;Symphodus tinca;1;0;1
Symphodus_trutta;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Symphodus;Symphodus trutta;1;0;1
Symphorichthys_spilurus;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Symphorichthys;Symphorichthys spilurus;1;0;1
Symphorus_nematophorus;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Symphorus;Symphorus nematophorus;1;0;1
Synanceia_horrida;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Synanceiidae;Synanceia;Synanceia horrida;1;0;1
Synanceia_verrucosa;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Synanceiidae;Synanceia;Synanceia verrucosa;1;0;1
Synchiropus_bartelsi;Animalia;Chordata;Actinopterygii;Perciformes;Callionymidae;Synchiropus;Synchiropus bartelsi;1;0;1
Synchiropus_morrisoni;Animalia;Chordata;Actinopterygii;Perciformes;Callionymidae;Synchiropus;Synchiropus morrisoni;1;0;1
Synchiropus_moyeri;Animalia;Chordata;Actinopterygii;Perciformes;Callionymidae;Synchiropus;Synchiropus moyeri;1;0;1
Synchiropus_splendidus;Animalia;Chordata;Actinopterygii;Perciformes;Callionymidae;Synchiropus;Synchiropus splendidus;1;0;1
Synchiropus_stellatus;Animalia;Chordata;Actinopterygii;Perciformes;Callionymidae;Synchiropus;Synchiropus stellatus;1;0;1
Synchirus_gilli;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Cottidae;Synchirus;Synchirus gilli;1;0;1
Synodus_binotatus;Animalia;Chordata;Actinopterygii;Aulopiformes;Synodontidae;Synodus;Synodus binotatus;1;0;1
Synodus_capricornis;Animalia;Chordata;Actinopterygii;Aulopiformes;Synodontidae;Synodus;Synodus capricornis;1;0;1
Synodus_dermatogenys;Animalia;Chordata;Actinopterygii;Aulopiformes;Synodontidae;Synodus;Synodus dermatogenys;1;0;1
Synodus_doaki;Animalia;Chordata;Actinopterygii;Aulopiformes;Synodontidae;Synodus;Synodus doaki;1;0;1
Synodus_hoshinonis;Animalia;Chordata;Actinopterygii;Aulopiformes;Synodontidae;Synodus;Synodus hoshinonis;0;0;0
Synodus_intermedius;Animalia;Chordata;Actinopterygii;Aulopiformes;Synodontidae;Synodus;Synodus intermedius;1;0;1
Synodus_jaculum;Animalia;Chordata;Actinopterygii;Aulopiformes;Synodontidae;Synodus;Synodus jaculum;1;0;1
Synodus_lacertinus;Animalia;Chordata;Actinopterygii;Aulopiformes;Synodontidae;Synodus;Synodus lacertinus;1;0;1
Synodus_rubromarmoratus;Animalia;Chordata;Actinopterygii;Aulopiformes;Synodontidae;Synodus;Synodus rubromarmoratus;1;0;1
Synodus_sageneus;Animalia;Chordata;Actinopterygii;Aulopiformes;Synodontidae;Synodus;Synodus sageneus;1;0;1
Synodus_saurus;Animalia;Chordata;Actinopterygii;Aulopiformes;Synodontidae;Synodus;Synodus saurus;1;0;1
Synodus_synodus;Animalia;Chordata;Actinopterygii;Aulopiformes;Synodontidae;Synodus;Synodus synodus;1;0;1
Synodus_ulae;Animalia;Chordata;Actinopterygii;Aulopiformes;Synodontidae;Synodus;Synodus ulae;1;0;1
Synodus_variegatus;Animalia;Chordata;Actinopterygii;Aulopiformes;Synodontidae;Synodus;Synodus variegatus;1;0;1
Taeniamia_fucata;Animalia;Chordata;Actinopterygii;Perciformes;Apogonidae;Taeniamia;Taeniamia fucata;0;0;0
Taeniamia_leai;Animalia;Chordata;Actinopterygii;Perciformes;Apogonidae;Taeniamia;Taeniamia leai;0;0;0
Taeniamia_lineolata;Animalia;Chordata;Actinopterygii;Perciformes;Apogonidae;Taeniamia;Taeniamia lineolata;0;0;0
Taeniamia_zosterophora;Animalia;Chordata;Actinopterygii;Perciformes;Apogonidae;Taeniamia;Taeniamia zosterophora;0;0;0
Taenianotus_triacanthus;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Scorpaenidae;Taenianotus;Taenianotus triacanthus;1;0;1
Taeniura_grabata;Animalia;Chordata;Elasmobranchii;Myliobatiformes;Dasyatidae;Taeniura;Taeniura grabata;1;0;0
Taeniura_lymma;Animalia;Chordata;Elasmobranchii;Myliobatiformes;Dasyatidae;Taeniura;Taeniura lymma;1;0;0
Taeniurops_meyeni;Animalia;Chordata;Elasmobranchii;Myliobatiformes;Dasyatidae;Taeniurops;Taeniurops meyeni;1;0;0
Taurulus_bubalis;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Cottidae;Taurulus;Taurulus bubalis;1;0;1
Tautoga_onitis;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Tautoga;Tautoga onitis;1;1;1
Tautogolabrus_adspersus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Tautogolabrus;Tautogolabrus adspersus;1;0;1
Tetractenos_glaber;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Tetraodontidae;Tetractenos;Tetractenos glaber;1;0;1
Tetrosomus_gibbosus;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Ostraciidae;Tetrosomus;Tetrosomus gibbosus;0;0;0
Thalassoma_amblycephalum;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Thalassoma;Thalassoma amblycephalum;1;0;1
Thalassoma_ballieui;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Thalassoma;Thalassoma ballieui;0;0;0
Thalassoma_bifasciatum;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Thalassoma;Thalassoma bifasciatum;1;0;1
Thalassoma_cupido;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Thalassoma;Thalassoma cupido;1;0;1
Thalassoma_duperrey;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Thalassoma;Thalassoma duperrey;1;0;1
Thalassoma_genivittatum;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Thalassoma;Thalassoma genivittatum;0;0;0
Thalassoma_grammaticum;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Thalassoma;Thalassoma grammaticum;1;0;1
Thalassoma_hardwicke;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Thalassoma;Thalassoma hardwicke;1;0;1
Thalassoma_hebraicum;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Thalassoma;Thalassoma hebraicum;1;0;1
Thalassoma_heiseri;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Thalassoma;Thalassoma heiseri;1;0;1
Thalassoma_jansenii;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Thalassoma;Thalassoma jansenii;1;0;1
Thalassoma_lucasanum;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Thalassoma;Thalassoma lucasanum;1;0;1
Thalassoma_lunare;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Thalassoma;Thalassoma lunare;1;0;1
Thalassoma_lutescens;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Thalassoma;Thalassoma lutescens;1;0;1
Thalassoma_nigrofasciatum;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Thalassoma;Thalassoma nigrofasciatum;1;0;1
Thalassoma_pavo;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Thalassoma;Thalassoma pavo;1;0;1
Thalassoma_purpureum;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Thalassoma;Thalassoma purpureum;1;0;1
Thalassoma_quinquevittatum;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Thalassoma;Thalassoma quinquevittatum;1;0;1
Thalassoma_robertsoni;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Thalassoma;Thalassoma robertsoni;0;1;1
Thalassoma_rueppellii;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Thalassoma;Thalassoma rueppellii;1;0;1
Thalassoma_septemfasciatum;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Thalassoma;Thalassoma septemfasciatum;1;0;1
Thalassoma_trilobatum;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Thalassoma;Thalassoma trilobatum;1;0;1
Thalassoma_virens;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Thalassoma;Thalassoma virens;0;1;1
Thamnaconus_analis;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Monacanthidae;Thamnaconus;Thamnaconus analis;1;0;1
Thorogobius_ephippiatus;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Thorogobius;Thorogobius ephippiatus;1;0;1
Thunnus_albacares;Animalia;Chordata;Actinopterygii;Perciformes;Scombridae;Thunnus;Thunnus albacares;1;0;1
Thyrsites_atun;Animalia;Chordata;Actinopterygii;Perciformes;Gempylidae;Thyrsites;Thyrsites atun;1;0;1
Thysanophrys_cirronasa;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Platycephalidae;Thysanophrys;Thysanophrys cirronasa;1;0;1
Tigrigobius_nesiotes;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Tigrigobius;Tigrigobius nesiotes;0;1;1
Tigrigobius_saucrus;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Tigrigobius;Tigrigobius saucrus;1;0;1
Tilodon_sexfasciatus;Animalia;Chordata;Actinopterygii;Perciformes;Kyphosidae;Tilodon;Tilodon sexfasciatus;1;0;1
Tomicodon_bidens;Animalia;Chordata;Actinopterygii;Gobiesociformes;Gobiesocidae;Tomicodon;Tomicodon bidens;0;1;1
Torquigener_pleurogramma;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Tetraodontidae;Torquigener;Torquigener pleurogramma;1;0;1
Torquigener_squamicauda;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Tetraodontidae;Torquigener;Torquigener squamicauda;1;0;1
Totoaba_macdonaldi;Animalia;Chordata;Actinopterygii;Perciformes;Sciaenidae;Totoaba;Totoaba macdonaldi;0;1;1
Trachichthys_australis;Animalia;Chordata;Actinopterygii;Beryciformes;Trachichthyidae;Trachichthys;Trachichthys australis;1;0;1
Trachinocephalus_myops;Animalia;Chordata;Actinopterygii;Aulopiformes;Synodontidae;Trachinocephalus;Trachinocephalus myops;0;0;0
Trachinops_brauni;Animalia;Chordata;Actinopterygii;Perciformes;Plesiopidae;Trachinops;Trachinops brauni;1;0;1
Trachinops_caudimaculatus;Animalia;Chordata;Actinopterygii;Perciformes;Plesiopidae;Trachinops;Trachinops caudimaculatus;1;0;1
Trachinops_noarlungae;Animalia;Chordata;Actinopterygii;Perciformes;Plesiopidae;Trachinops;Trachinops noarlungae;1;0;1
Trachinops_taeniatus;Animalia;Chordata;Actinopterygii;Perciformes;Plesiopidae;Trachinops;Trachinops taeniatus;1;0;1
Trachinotus_anak;Animalia;Chordata;Actinopterygii;Perciformes;Carangidae;Trachinotus;Trachinotus anak;1;0;1
Trachinotus_baillonii;Animalia;Chordata;Actinopterygii;Perciformes;Carangidae;Trachinotus;Trachinotus baillonii;1;0;1
Trachinotus_blochii;Animalia;Chordata;Actinopterygii;Perciformes;Carangidae;Trachinotus;Trachinotus blochii;1;0;1
Trachinotus_falcatus;Animalia;Chordata;Actinopterygii;Perciformes;Carangidae;Trachinotus;Trachinotus falcatus;0;0;0
Trachinotus_ovatus;Animalia;Chordata;Actinopterygii;Perciformes;Carangidae;Trachinotus;Trachinotus ovatus;1;0;1
Trachinotus_rhodopus;Animalia;Chordata;Actinopterygii;Perciformes;Carangidae;Trachinotus;Trachinotus rhodopus;1;0;1
Trachinotus_stilbe;Animalia;Chordata;Actinopterygii;Perciformes;Carangidae;Trachinotus;Trachinotus stilbe;1;0;1
Trachinus_draco;Animalia;Chordata;Actinopterygii;Perciformes;Trachinidae;Trachinus;Trachinus draco;1;0;1
Trachurus_declivis;Animalia;Chordata;Actinopterygii;Perciformes;Carangidae;Trachurus;Trachurus declivis;1;0;1
Trachurus_japonicus;Animalia;Chordata;Actinopterygii;Perciformes;Carangidae;Trachurus;Trachurus japonicus;1;0;1
